Date,Category,Payment Mode,Description,Amount Paid,Cashback
2024-06-05,Food,Credit Card,Image of.,4257.23,340.58
2024-06-10,Transportation,UPI,Clear cost five our.,3541.9,0.0
2024-06-26,Bills,Wallet,Opportunity the.,4310.31,0.0
2024-06-08,Transportation,UPI,Together tree avoid.,1826.34,162.93
2024-06-12,Subscriptions,Credit Card,Someone education.,4298.73,0.0
2024-06-19,Groceries,Cash,Visit focus enter.,2160.65,194.78
2024-06-04,Entertainment,Cash,Down central cut.,3179.22,0.0
2024-06-11,Transportation,Wallet,Suffer get cell.,125.8,11.22
2024-06-25,Gifts,Debit Card,Card street hold.,4855.91,0.0
2024-06-13,Food,Cash,Professional.,1529.32,54.82
2024-06-09,Groceries,Wallet,Time not since cup.,1296.37,99.27
2024-06-14,Entertainment,Wallet,Memory southern.,4848.57,0.0
2024-06-09,Food,UPI,Tree get pick.,1466.54,104.59
2024-06-20,Bills,UPI,Huge one bar only.,1543.87,0.0
2024-06-02,Transportation,Debit Card,Structure matter.,4870.91,0.0
2024-06-22,Entertainment,UPI,Among could threat.,1203.97,0.0
2024-06-06,Bills,UPI,Interesting radio.,4888.15,128.21
2024-06-09,Groceries,Cash,Although parent.,159.37,0.0
2024-06-07,Gifts,Credit Card,Structure doctor.,4008.07,0.0
2024-06-18,Gifts,Debit Card,True radio wonder.,296.28,0.0
2024-06-20,Groceries,Debit Card,Police project.,4828.86,0.0
2024-06-26,Subscriptions,Wallet,Much program plant.,4330.03,0.0
2024-06-24,Gifts,Debit Card,Know brother win.,1265.72,0.0
2024-06-26,Food,Debit Card,Use authority.,2114.26,131.73
2024-06-09,Gifts,Wallet,Board part future.,4920.5,0.0
2024-06-26,Food,Wallet,Front other many.,330.84,0.0
2024-06-14,Subscriptions,Credit Card,Let hard.,1066.04,0.0
2024-06-09,Gifts,Credit Card,Nearly group walk.,3382.88,0.0
2024-06-13,Entertainment,UPI,Rich between oil.,1159.92,0.0
2024-06-03,Bills,UPI,Particularly seem.,2923.56,0.0
2024-06-02,Gifts,Cash,Herself fire social.,4997.74,0.0
2024-06-04,Food,Wallet,Total subject work.,817.33,0.0
2024-06-03,Bills,Debit Card,Relate baby there.,2632.5,0.0
2024-06-06,Bills,Wallet,Alone trade.,3022.82,0.0
2024-06-13,Gifts,Debit Card,Be home strategy.,2187.86,153.11
2024-06-16,Entertainment,Wallet,Suddenly writer so.,288.3,0.0
2024-06-24,Food,Cash,Debate late shake.,1482.87,0.0
2024-06-08,Groceries,Debit Card,Hope everybody new.,4812.08,0.0
2024-06-21,Food,Wallet,Public final.,3683.53,0.0
2024-06-11,Food,Debit Card,Sure final born.,114.44,8.64
2024-06-21,Food,UPI,Star present course.,441.34,36.06
2024-06-07,Transportation,Wallet,Serious response.,3651.0,0.0
2024-06-20,Groceries,Cash,Particularly whose.,2736.74,169.58
2024-06-13,Bills,Credit Card,Ten entire fear.,3090.63,0.0
2024-06-27,Transportation,UPI,Even financial.,2459.91,0.0
2024-06-26,Subscriptions,Debit Card,Cost expert more.,3702.95,0.0
2024-06-08,Gifts,Wallet,Expect charge group.,1779.51,0.0
2024-06-13,Entertainment,Credit Card,Act drop set.,4099.19,273.98
2024-06-07,Subscriptions,Wallet,Choice maybe whose.,1225.05,0.0
2024-06-25,Entertainment,Wallet,For wife mind else.,4542.14,0.0
2024-06-15,Food,UPI,Push capital.,2543.65,244.3
2024-06-04,Bills,Cash,Analysis second.,4233.41,0.0
2024-06-20,Bills,UPI,Protect response.,1714.64,94.14
2024-06-27,Entertainment,Credit Card,Interview big.,1830.13,0.0
2024-06-26,Entertainment,Debit Card,Worker sound.,2733.72,0.0
2024-06-26,Gifts,Debit Card,Them sell job hour.,3853.56,123.77
2024-06-19,Subscriptions,UPI,Pattern whom add.,3462.5,0.0
2024-06-07,Bills,Debit Card,Ago market special.,3491.66,282.29
2024-06-23,Entertainment,UPI,Cup drug myself.,4038.16,0.0
2024-06-03,Transportation,Wallet,At realize line.,4161.41,0.0
2024-06-12,Transportation,Credit Card,Government produce.,1176.98,0.0
2024-06-26,Gifts,Credit Card,Market air attorney.,3970.19,0.0
2024-06-04,Groceries,Credit Card,Lose hope reflect.,660.18,0.0
2024-06-12,Bills,Credit Card,Expect camera ball.,1751.06,0.0
2024-06-19,Entertainment,Credit Card,Edge station near.,4243.47,0.0
2024-06-10,Entertainment,Credit Card,Lot the common age.,888.02,0.0
2024-06-03,Food,UPI,Do whole writer.,2791.57,0.0
2024-06-10,Gifts,Credit Card,Increase tax region.,4335.51,0.0
2024-06-18,Transportation,Debit Card,Race them camera a.,4383.33,0.0
2024-06-08,Transportation,Credit Card,Traditional this.,3044.46,0.0
2024-06-01,Bills,Debit Card,Sound opportunity.,4210.67,0.0
2024-06-17,Transportation,Wallet,Total enough theory.,2972.63,0.0
2024-06-15,Transportation,UPI,Theory set safe.,3370.72,202.35
2024-06-03,Subscriptions,Cash,Fly site mouth.,682.5,0.0
2024-06-19,Transportation,Cash,Discussion however.,3594.04,0.0
2024-06-06,Subscriptions,Wallet,Home quickly.,245.78,0.0
2024-06-22,Food,Cash,Instead before.,3887.53,0.0
2024-06-25,Gifts,Wallet,Police benefit.,4346.56,0.0
2024-06-06,Transportation,Debit Card,Structure economic.,3528.12,0.0
2024-06-21,Gifts,Debit Card,Investment would.,3168.83,0.0
2024-07-21,Transportation,Credit Card,Seem assume.,4447.89,0.0
2024-07-16,Food,Credit Card,Nothing worry.,143.6,10.02
2024-07-21,Entertainment,Wallet,Look let provide.,2892.89,0.0
2024-07-14,Subscriptions,Credit Card,Law scientist.,245.11,6.57
2024-07-22,Subscriptions,Debit Card,Per everyone their.,1573.37,0.0
2024-07-23,Bills,Cash,Report here past.,3784.82,236.54
2024-07-20,Transportation,Wallet,Push through bring.,1244.22,110.93
2024-07-15,Food,Debit Card,Senior child father.,4532.0,0.0
2024-07-08,Food,Cash,Whether enter huge.,3182.8,30.14
2024-07-03,Groceries,Wallet,System watch once.,3408.54,0.0
2024-07-21,Gifts,Debit Card,Public wonder.,2439.24,0.0
2024-07-10,Subscriptions,Wallet,Along ten build.,2697.84,0.0
2024-07-14,Subscriptions,UPI,Behind similar.,2137.65,0.0
2024-07-15,Bills,UPI,Remain between.,1165.59,0.0
2024-07-17,Food,Cash,To fear generation.,802.66,0.0
2024-07-05,Gifts,UPI,Wrong reveal city.,2460.69,0.0
2024-07-25,Subscriptions,Wallet,Ready answer.,1318.33,0.0
2024-07-07,Gifts,Wallet,Body claim state.,3728.72,0.0
2024-07-02,Subscriptions,Cash,Our their old.,3539.8,0.0
2024-07-04,Transportation,Credit Card,And break hospital.,4665.38,0.0
2024-07-15,Transportation,Credit Card,Myself yard western.,3748.76,0.0
2024-07-12,Entertainment,Cash,Let show give.,3933.06,0.0
2024-07-21,Entertainment,Credit Card,Clear now specific.,3812.36,0.0
2024-07-04,Gifts,Debit Card,Black tonight.,2004.58,0.0
2024-07-16,Bills,UPI,Tonight modern.,2762.49,0.0
2024-07-16,Food,UPI,Republican brother.,3758.04,0.0
2024-07-21,Food,UPI,Before rise mean.,1783.17,0.0
2024-07-03,Subscriptions,UPI,Into probably baby.,3325.13,0.0
2024-07-07,Bills,Cash,Buy think tax.,3109.9,0.0
2024-07-23,Food,Debit Card,Pattern future seat.,2328.47,35.52
2024-07-20,Bills,Debit Card,Tend myself arm let.,4520.71,355.2
2024-07-22,Transportation,Wallet,Measure force rule.,2745.66,0.0
2024-07-07,Transportation,Credit Card,Already learn not.,1902.48,0.0
2024-07-14,Transportation,Credit Card,Military evening.,4238.08,0.0
2024-07-12,Subscriptions,Cash,College gas.,4342.0,208.23
2024-07-17,Bills,Credit Card,Hand many simple.,4682.01,0.0
2024-07-05,Transportation,Credit Card,While none trip.,4279.72,27.1
2024-07-18,Food,Cash,Themselves these.,2385.75,0.0
2024-07-14,Transportation,Cash,Everyone there.,2586.66,0.0
2024-07-19,Bills,UPI,Look long future.,2304.11,108.17
2024-07-22,Subscriptions,UPI,Attorney position.,463.93,0.0
2024-07-25,Food,Cash,Low including.,913.33,0.0
2024-07-10,Groceries,Wallet,Campaign drive rate.,4693.25,0.0
2024-07-21,Food,Cash,Our design federal.,989.11,79.99
2024-07-05,Subscriptions,UPI,Life station high.,2069.58,0.0
2024-07-14,Groceries,Debit Card,East trouble second.,1526.04,0.0
2024-07-18,Entertainment,Wallet,Hit our window.,1189.95,19.41
2024-07-20,Entertainment,Cash,She yard generation.,2284.89,0.0
2024-07-26,Subscriptions,UPI,Save budget night.,3930.79,166.53
2024-07-03,Entertainment,Credit Card,Cause various.,1548.2,0.0
2024-07-08,Gifts,Debit Card,With try response.,4872.73,0.0
2024-07-22,Food,UPI,Loss top remember.,941.97,0.0
2024-07-13,Bills,Cash,Game chair drop.,1353.75,29.68
2024-07-14,Gifts,Credit Card,Direction record.,3510.83,0.0
2024-07-15,Groceries,UPI,Difference building.,2163.18,0.0
2024-07-14,Transportation,Wallet,Form smile on least.,288.75,0.0
2024-07-15,Groceries,Credit Card,Idea on chair.,4947.68,0.0
2024-07-13,Entertainment,Wallet,Summer right he.,2529.2,0.0
2024-07-24,Food,UPI,Value expert game.,2606.04,0.0
2024-07-11,Transportation,Credit Card,Billion moment real.,4696.65,20.46
2024-07-20,Subscriptions,Wallet,Agency he serve.,4978.62,0.0
2024-07-26,Transportation,Wallet,Such skill business.,2751.82,0.0
2024-07-12,Food,Cash,Upon every throw.,1918.59,0.0
2024-07-16,Bills,Cash,Say heavy threat.,1037.07,0.0
2024-07-20,Food,Wallet,Heart network large.,216.78,0.0
2024-07-27,Entertainment,Wallet,Role only worry.,2800.41,65.16
2024-07-26,Entertainment,Credit Card,Party production.,908.55,0.0
2024-07-11,Subscriptions,UPI,Long former.,817.03,0.0
2024-07-07,Transportation,Wallet,As how management.,3052.47,0.0
2024-07-26,Subscriptions,Wallet,Life bar him lawyer.,4029.72,0.0
2024-07-13,Subscriptions,UPI,Forward actually.,548.12,0.0
2024-07-12,Subscriptions,Credit Card,Health prevent.,2486.42,0.0
2024-07-25,Bills,UPI,Popular spend.,3974.97,0.0
2024-07-23,Food,Debit Card,Travel short.,1340.73,121.75
2024-07-10,Transportation,Wallet,Push together.,434.44,0.0
2024-07-12,Subscriptions,Cash,North moment state.,4434.11,0.0
2024-07-07,Groceries,Credit Card,Rich hope debate.,4229.55,336.13
2024-07-01,Subscriptions,Debit Card,Couple trade action.,2161.36,0.0
2024-07-04,Transportation,Cash,Close key brother.,3409.28,0.0
2024-07-12,Food,UPI,Coach peace decide.,1799.38,0.0
2024-07-17,Food,Wallet,Region say majority.,2462.62,0.0
2024-07-23,Gifts,Debit Card,Avoid number.,2028.24,0.0
2024-07-23,Groceries,UPI,Information major.,2296.54,0.0
2024-07-24,Bills,Wallet,Cut money recent.,2031.2,0.0
2024-07-10,Bills,Cash,Chance theory.,4754.08,0.0
2024-07-03,Food,UPI,Wife difference.,3844.25,56.92
2024-07-26,Subscriptions,Cash,Condition become.,4726.27,0.0
2024-07-22,Gifts,Cash,Pull born hotel let.,1201.59,0.0
2024-07-07,Food,Debit Card,Article action.,4380.13,0.0
2024-07-21,Subscriptions,Wallet,Civil letter father.,1724.3,103.08
2024-07-02,Gifts,Cash,Decade stock five.,342.28,0.0
2024-07-06,Food,Wallet,Also same affect.,1901.36,0.0
2024-07-07,Entertainment,Credit Card,Me law reveal read.,2507.51,110.31
2024-07-06,Gifts,UPI,Around why sister.,2174.1,0.0
2024-07-26,Transportation,Credit Card,Despite center who.,3587.86,352.82
2024-07-27,Subscriptions,Cash,Skin animal.,2858.42,0.0
2024-07-02,Entertainment,UPI,Here bill must easy.,753.12,0.0
2024-07-27,Bills,Wallet,Meeting old.,1668.74,0.0
2024-07-15,Bills,Credit Card,Understand.,1210.11,0.0
2024-07-07,Bills,Cash,Debate perform.,890.05,0.0
2024-08-27,Entertainment,UPI,Moment against art.,3630.87,0.0
2024-08-24,Food,Cash,Child best they.,4841.4,0.0
2024-08-05,Entertainment,UPI,Quickly weight town.,246.87,12.98
2024-08-02,Food,Credit Card,Even instead.,3589.49,0.0
2024-08-24,Gifts,Cash,Prevent law star.,4531.64,0.0
2024-08-26,Groceries,Credit Card,Tough oil make town.,4957.5,0.0
2024-08-02,Groceries,Credit Card,Rich talk mother.,2389.77,0.0
2024-08-23,Transportation,Debit Card,Red month also.,1245.73,0.0
2024-08-11,Groceries,Debit Card,West raise Congress.,1108.59,0.0
2024-08-20,Bills,Credit Card,Live south machine.,3963.28,0.0
2024-08-21,Entertainment,Debit Card,You for consumer.,2908.13,0.0
2024-08-27,Bills,Debit Card,Material every.,228.29,0.0
2024-08-13,Transportation,Cash,Leader become even.,2483.7,146.85
2024-08-21,Food,Credit Card,Some control.,917.0,0.0
2024-08-11,Food,Credit Card,Poor agent southern.,1457.64,0.0
2024-08-14,Food,Wallet,Main color staff no.,4884.08,0.0
2024-08-08,Subscriptions,Wallet,Market change.,4865.9,22.17
2024-08-25,Transportation,Credit Card,Interest about.,4667.38,0.0
2024-08-15,Bills,Cash,Bring cost some.,3933.16,0.0
2024-08-04,Transportation,Wallet,Nation enter.,1235.0,0.0
2024-08-21,Transportation,UPI,Eye player floor.,2534.91,0.0
2024-08-23,Gifts,Credit Card,Kitchen million.,308.95,0.0
2024-08-25,Entertainment,Credit Card,Expect story he.,4530.0,118.62
2024-08-14,Gifts,Wallet,Maintain dark occur.,2648.6,0.0
2024-08-04,Subscriptions,Cash,Pull edge nation.,2087.54,0.0
2024-08-14,Gifts,Cash,System partner.,1338.59,0.0
2024-08-15,Subscriptions,Debit Card,Early serious unit.,2195.34,113.99
2024-08-05,Subscriptions,Debit Card,Many college new.,1350.2,0.0
2024-08-08,Food,Credit Card,Military table.,4859.11,0.0
2024-08-26,Groceries,Debit Card,Half issue wear.,2131.92,0.0
2024-08-25,Transportation,Cash,Bed just nice bill.,4608.69,378.16
2024-08-01,Groceries,Wallet,Late crime.,4375.18,16.92
2024-08-27,Groceries,Cash,American item.,2597.42,0.0
2024-08-14,Bills,Wallet,Popular notice.,4226.77,0.0
2024-08-17,Food,Wallet,History case talk.,4634.6,0.0
2024-08-05,Entertainment,Debit Card,This laugh form.,1739.48,0.0
2024-08-14,Transportation,UPI,People moment open.,1003.22,46.26
2024-08-04,Food,Wallet,White attention Mr.,848.58,0.0
2024-08-01,Bills,UPI,Any not wonder lose.,3515.49,0.0
2024-08-02,Subscriptions,Wallet,Current forget door.,2920.78,0.0
2024-08-23,Gifts,Debit Card,Center east side.,2232.89,0.0
2024-08-16,Food,Cash,Mission this laugh.,3669.2,0.0
2024-08-01,Bills,Debit Card,Happy include.,720.25,0.0
2024-08-17,Entertainment,Cash,Choice trip effect.,2423.45,0.0
2024-08-26,Subscriptions,Debit Card,Simply be likely.,4052.38,0.0
2024-08-10,Bills,Cash,Possible benefit.,1838.77,0.0
2024-08-20,Subscriptions,Debit Card,West officer must.,529.84,0.0
2024-08-14,Gifts,UPI,Catch world rich.,3562.52,294.28
2024-08-21,Subscriptions,Wallet,Expect describe.,4312.87,0.0
2024-08-01,Groceries,Wallet,Participant game.,2160.84,209.55
2024-08-27,Entertainment,UPI,Throughout top.,3366.13,0.0
2024-08-05,Gifts,UPI,Sea try difference.,1266.32,0.0
2024-08-07,Groceries,Credit Card,Marriage tell.,4397.96,0.0
2024-08-20,Entertainment,UPI,Sure see base guess.,1580.82,0.0
2024-08-22,Entertainment,UPI,Stay few popular or.,1162.08,0.0
2024-08-24,Subscriptions,Credit Card,Energy book hear.,2287.99,0.0
2024-08-08,Groceries,Credit Card,Growth never walk.,3039.98,0.0
2024-08-25,Subscriptions,Wallet,Chair economic boy.,3947.08,0.0
2024-08-14,Entertainment,Cash,Civil partner.,1842.05,0.0
2024-08-06,Food,Cash,Course capital.,3160.18,0.0
2024-08-24,Entertainment,UPI,Head resource.,2491.27,0.0
2024-08-03,Entertainment,Debit Card,Religious each meet.,2974.42,0.0
2024-08-22,Subscriptions,Credit Card,Positive not onto.,3452.14,0.0
2024-08-21,Subscriptions,UPI,Cold tell actually.,707.99,43.84
2024-08-12,Gifts,UPI,Avoid glass able.,1602.94,95.72
2024-08-10,Gifts,Cash,These middle.,2977.68,0.0
2024-08-05,Gifts,Debit Card,My as fund last.,1634.53,0.0
2024-08-23,Entertainment,UPI,Fund source total.,4065.99,221.15
2024-08-05,Bills,Credit Card,Person hear someone.,803.34,79.93
2024-08-13,Groceries,Wallet,Decision race their.,2860.21,0.0
2024-08-22,Bills,Credit Card,Take direction bill.,4950.23,0.0
2024-08-01,Bills,UPI,Attorney because.,1567.04,0.0
2024-08-06,Food,Credit Card,Leader group later.,4577.28,0.0
2024-08-25,Transportation,Debit Card,Science near soon.,3668.05,76.72
2024-08-12,Entertainment,UPI,After measure why.,841.73,0.0
2024-08-22,Transportation,Credit Card,Seem amount agree.,2857.05,0.0
2024-08-04,Transportation,UPI,Hand might what.,4877.1,0.0
2024-08-19,Subscriptions,Credit Card,Claim forget half.,766.34,0.0
2024-08-11,Bills,Debit Card,Environment receive.,885.11,36.14
2024-08-04,Groceries,Debit Card,Subject I.,1790.28,0.0
2024-08-07,Subscriptions,Wallet,Reality list.,3302.8,0.0
2024-08-24,Groceries,Cash,Class bring.,4263.95,0.0
2024-08-22,Food,UPI,Former star public.,657.82,0.0
2024-08-13,Groceries,Debit Card,Responsibility pass.,4464.7,0.0
2024-08-22,Subscriptions,Cash,Question explain.,1639.32,0.0
2024-08-27,Transportation,Cash,Church cover.,4125.58,0.0
2024-08-16,Bills,Debit Card,Create full room.,552.38,0.0
2024-08-14,Groceries,Debit Card,Since civil dinner.,3795.3,0.0
2024-08-08,Bills,Wallet,Support stuff.,4874.08,0.0
2024-08-12,Subscriptions,Credit Card,Doctor heart third.,1722.58,16.69
2024-08-12,Entertainment,Credit Card,Lay charge like.,4830.2,0.0
2024-08-03,Bills,Credit Card,Adult those form.,2189.0,0.0
2024-08-05,Entertainment,Wallet,Manager central.,312.66,0.0
2024-08-16,Bills,Cash,State best out take.,2034.27,0.0
2024-08-19,Food,Wallet,Million else dog.,1231.98,44.06
2024-08-08,Entertainment,Cash,Dinner clearly few.,327.19,14.34
2024-08-06,Gifts,Credit Card,Myself argue agency.,2286.81,0.0
2024-08-07,Groceries,Credit Card,Sometimes could.,4277.74,0.0
2024-08-03,Gifts,Debit Card,People forward.,1611.19,0.0
2024-08-01,Transportation,UPI,Bit body eat.,129.93,0.0
2024-09-08,Groceries,Debit Card,Half reality south.,328.65,0.0
2024-09-01,Gifts,Wallet,Place land add.,1473.25,0.0
2024-09-26,Gifts,Wallet,Beyond know.,2039.71,0.0
2024-09-21,Gifts,Cash,Woman decade us.,4409.67,0.0
2024-09-07,Gifts,Cash,Citizen traditional.,690.69,0.0
2024-09-07,Food,Credit Card,Hospital doctor.,2302.94,186.91
2024-09-03,Groceries,Cash,Economic score.,667.34,0.0
2024-09-16,Gifts,Credit Card,We yet scientist.,1935.11,0.0
2024-09-18,Entertainment,Debit Card,Site little style.,1989.33,0.0
2024-09-06,Entertainment,Debit Card,Perform little.,790.12,51.81
2024-09-10,Subscriptions,Credit Card,Build go matter.,442.5,0.0
2024-09-19,Transportation,Credit Card,Civil according.,3188.51,0.0
2024-09-27,Transportation,Wallet,Establish edge.,1715.87,33.69
2024-09-02,Subscriptions,Credit Card,Black safe trial.,2886.74,0.0
2024-09-14,Bills,Cash,Appear opportunity.,4033.22,0.0
2024-09-14,Food,Cash,Heavy begin already.,2657.49,228.81
2024-09-03,Transportation,Wallet,Foot skin key.,1765.98,0.0
2024-09-04,Gifts,Debit Card,Care position.,1552.32,0.0
2024-09-24,Entertainment,Wallet,Security page south.,658.03,48.56
2024-09-14,Food,Wallet,Stand former pay.,3584.76,0.0
2024-09-23,Gifts,Wallet,Pull describe TV.,457.47,8.11
2024-09-09,Subscriptions,Cash,Administration half.,4231.39,0.0
2024-09-15,Bills,Wallet,Stay pressure lose.,3926.3,0.0
2024-09-16,Gifts,Cash,Project prepare war.,2246.8,0.0
2024-09-09,Entertainment,Cash,Matter part plan.,2893.72,0.0
2024-09-22,Subscriptions,Wallet,Source game drug.,2249.21,0.0
2024-09-27,Subscriptions,Credit Card,Thousand huge alone.,3318.79,0.0
2024-09-01,Subscriptions,Wallet,Hour some brother.,2495.79,177.17
2024-09-04,Entertainment,UPI,Break machine help.,3090.99,0.0
2024-09-21,Groceries,Debit Card,Drug figure it.,4617.07,0.0
2024-09-15,Bills,Cash,Hit under moment.,1912.72,0.0
2024-09-14,Bills,Credit Card,Situation evidence.,3647.67,0.0
2024-09-09,Subscriptions,Debit Card,Understand friend.,2493.92,145.77
2024-09-20,Transportation,Wallet,Democrat professor.,1757.89,0.0
2024-09-12,Entertainment,Debit Card,Go chair air.,1178.35,0.0
2024-09-27,Transportation,Wallet,Loss color late.,4939.7,183.97
2024-09-18,Gifts,Wallet,Wear season indeed.,3938.36,0.0
2024-09-10,Groceries,Debit Card,Particular century.,3200.26,0.0
2024-09-22,Subscriptions,Credit Card,Must cell fish main.,2358.04,0.0
2024-09-05,Entertainment,UPI,Employee ever feel.,3623.29,79.27
2024-09-02,Entertainment,Cash,Book owner feeling.,4938.02,236.46
2024-09-10,Groceries,UPI,Turn modern general.,4185.36,0.0
2024-09-21,Bills,Credit Card,Create former great.,2820.78,0.0
2024-09-18,Food,Credit Card,From leave message.,931.56,0.0
2024-09-23,Groceries,UPI,Hotel land sort.,2079.76,0.0
2024-09-05,Groceries,Cash,Style yeah a.,1977.98,0.0
2024-09-04,Entertainment,Cash,Company enjoy major.,4324.12,0.0
